playername	month	year	traf
Gene%20Alley	08	2011	11.000
Gene%20Alley	09	2006	0
Gene%20Alley	09	2007	0
Gene%20Alley	09	2008	7.000
Gene%20Alley	09	2009	9.000
Gene%20Alley	09	2010	15.000
Gene%20Alley	09	2011	7.000
Gene%20Alley	10	2006	0
Gene%20Alley	10	2007	0
Gene%20Alley	10	2008	8.000
Gene%20Alley	10	2009	11.000
Gene%20Alley	10	2010	13.000
Gene%20Alley	10	2011	10.000
Gene%20Alley	11	2006	0
Gene%20Alley	11	2007	0
Gene%20Alley	11	2008	9.000
Gene%20Alley	11	2009	8.000
Gene%20Alley	11	2010	16.000
Gene%20Alley	11	2011	9.000
Gene%20Alley	12	2006	0
Gene%20Alley	12	2007	8.000
Gene%20Alley	12	2008	8.000
Gene%20Alley	12	2009	8.000
Gene%20Alley	12	2010	13.000
Gene%20Alley	12	2011	9.000
Bob%20Allison	01	2006	0
Bob%20Allison	01	2007	0
Bob%20Allison	01	2008	16.000
Bob%20Allison	01	2009	17.000
Bob%20Allison	01	2010	32.000
Bob%20Allison	01	2011	33.000
Bob%20Allison	02	2006	0
Bob%20Allison	02	2007	0
Bob%20Allison	02	2008	16.000
Bob%20Allison	02	2009	19.000
Bob%20Allison	02	2010	30.000
Bob%20Allison	02	2011	26.000
Bob%20Allison	03	2006	0
Bob%20Allison	03	2007	0
Bob%20Allison	03	2008	14.000
Bob%20Allison	03	2009	21.000
Bob%20Allison	03	2010	32.000
Bob%20Allison	03	2011	28.000
Bob%20Allison	04	2006	0
Bob%20Allison	04	2007	0
Bob%20Allison	04	2008	23.000
Bob%20Allison	04	2009	23.000
Bob%20Allison	04	2010	39.000
Bob%20Allison	04	2011	32.000
Bob%20Allison	05	2006	0
Bob%20Allison	05	2007	0
Bob%20Allison	05	2008	24.000
Bob%20Allison	05	2009	25.000
Bob%20Allison	05	2010	38.000
Bob%20Allison	05	2011	101.000
Bob%20Allison	06	2006	0
Bob%20Allison	06	2007	0
Bob%20Allison	06	2008	22.000
Bob%20Allison	06	2009	26.000
Bob%20Allison	06	2010	29.000
Bob%20Allison	06	2011	34.000
Bob%20Allison	07	2006	0
Bob%20Allison	07	2007	0
Bob%20Allison	07	2008	25.000
Bob%20Allison	07	2009	30.000
Bob%20Allison	07	2010	31.000
Bob%20Allison	07	2011	38.000
Bob%20Allison	08	2006	0
Bob%20Allison	08	2007	0
Bob%20Allison	08	2008	23.000
Bob%20Allison	08	2009	23.000
Bob%20Allison	08	2010	45.000
Bob%20Allison	08	2011	29.000
Bob%20Allison	09	2006	0
Bob%20Allison	09	2007	0
Bob%20Allison	09	2008	19.000
Bob%20Allison	09	2009	21.000
Bob%20Allison	09	2010	48.000
Bob%20Allison	09	2011	17.000
Bob%20Allison	10	2006	0
Bob%20Allison	10	2007	0
Bob%20Allison	10	2008	17.000
Bob%20Allison	10	2009	30.000
Bob%20Allison	10	2010	33.000
Bob%20Allison	10	2011	22.000
Bob%20Allison	11	2006	0
Bob%20Allison	11	2007	0
Bob%20Allison	11	2008	14.000
Bob%20Allison	11	2009	23.000
Bob%20Allison	11	2010	27.000
Bob%20Allison	11	2011	26.000
Bob%20Allison	12	2006	0
Bob%20Allison	12	2007	14.000
Bob%20Allison	12	2008	13.000
Bob%20Allison	12	2009	19.000
Bob%20Allison	12	2010	31.000
Bob%20Allison	12	2011	23.000
Sandy%20Alomar	01	2006	0
Sandy%20Alomar	01	2007	0
Sandy%20Alomar	01	2008	8.000
Sandy%20Alomar	01	2009	7.000
Sandy%20Alomar	01	2010	13.000
Sandy%20Alomar	01	2011	24.000
Sandy%20Alomar	02	2006	0
Sandy%20Alomar	02	2007	0
Sandy%20Alomar	02	2008	9.000
Sandy%20Alomar	02	2009	32.000
Sandy%20Alomar	02	2010	6.000
Sandy%20Alomar	02	2011	8.000
Sandy%20Alomar	03	2006	0
Sandy%20Alomar	03	2007	0
Sandy%20Alomar	03	2008	10.000
Sandy%20Alomar	03	2009	13.000
Sandy%20Alomar	03	2010	10.000
Sandy%20Alomar	03	2011	8.000
Sandy%20Alomar	04	2006	0
Sandy%20Alomar	04	2007	0
Sandy%20Alomar	04	2008	18.000
Sandy%20Alomar	04	2009	14.000
Sandy%20Alomar	04	2010	13.000
Sandy%20Alomar	04	2011	10.000
Sandy%20Alomar	05	2006	0
Sandy%20Alomar	05	2007	0
Sandy%20Alomar	05	2008	16.000
Sandy%20Alomar	05	2009	18.000
Sandy%20Alomar	05	2010	13.000
Sandy%20Alomar	05	2011	10.000
Sandy%20Alomar	06	2006	0
Sandy%20Alomar	06	2007	0
Sandy%20Alomar	06	2008	18.000
Sandy%20Alomar	06	2009	16.000
Sandy%20Alomar	06	2010	8.000
Sandy%20Alomar	06	2011	8.000
Sandy%20Alomar	07	2006	0
Sandy%20Alomar	07	2007	0
Sandy%20Alomar	07	2008	16.000
Sandy%20Alomar	07	2009	19.000
Sandy%20Alomar	07	2010	11.000
Sandy%20Alomar	07	2011	39.000
Sandy%20Alomar	08	2006	0
Sandy%20Alomar	08	2007	0
Sandy%20Alomar	08	2008	12.000
Sandy%20Alomar	08	2009	15.000
Sandy%20Alomar	08	2010	13.000
Sandy%20Alomar	08	2011	12.000
Sandy%20Alomar	09	2006	0
Sandy%20Alomar	09	2007	0
Sandy%20Alomar	09	2008	8.000
Sandy%20Alomar	09	2009	9.000
Sandy%20Alomar	09	2010	9.000
Sandy%20Alomar	09	2011	9.000
Sandy%20Alomar	10	2006	0
Sandy%20Alomar	10	2007	0
Sandy%20Alomar	10	2008	9.000
Sandy%20Alomar	10	2009	15.000
Sandy%20Alomar	10	2010	20.000
Sandy%20Alomar	10	2011	10.000
Sandy%20Alomar	11	2006	0
Sandy%20Alomar	11	2007	0
Sandy%20Alomar	11	2008	5.000
Sandy%20Alomar	11	2009	14.000
Sandy%20Alomar	11	2010	9.000
Sandy%20Alomar	11	2011	23.000
Sandy%20Alomar	12	2006	0
Sandy%20Alomar	12	2007	8.000
Sandy%20Alomar	12	2008	5.000
Sandy%20Alomar	12	2009	9.000
Sandy%20Alomar	12	2010	7.000
Sandy%20Alomar	12	2011	7.000
Felipe%20Alou	01	2006	0
Felipe%20Alou	01	2007	0
Felipe%20Alou	01	2008	51.000
Felipe%20Alou	01	2009	63.000
Felipe%20Alou	01	2010	58.000
Felipe%20Alou	01	2011	77.000
Felipe%20Alou	02	2006	0
Felipe%20Alou	02	2007	0
Felipe%20Alou	02	2008	52.000
Felipe%20Alou	02	2009	60.000
Felipe%20Alou	02	2010	54.000
Felipe%20Alou	02	2011	68.000
Felipe%20Alou	03	2006	0
Felipe%20Alou	03	2007	0
Felipe%20Alou	03	2008	65.000
Felipe%20Alou	03	2009	125.000
Felipe%20Alou	03	2010	78.000
Felipe%20Alou	03	2011	75.000
Felipe%20Alou	04	2006	0
Felipe%20Alou	04	2007	0
Felipe%20Alou	04	2008	124.000
Felipe%20Alou	04	2009	78.000
Felipe%20Alou	04	2010	109.000
Felipe%20Alou	04	2011	105.000
Felipe%20Alou	05	2006	0
Felipe%20Alou	05	2007	0
Felipe%20Alou	05	2008	129.000
Felipe%20Alou	05	2009	94.000
Felipe%20Alou	05	2010	116.000
Felipe%20Alou	05	2011	106.000
Felipe%20Alou	06	2006	0
Felipe%20Alou	06	2007	0
Felipe%20Alou	06	2008	113.000
Felipe%20Alou	06	2009	95.000
Felipe%20Alou	06	2010	84.000
Felipe%20Alou	06	2011	104.000
Felipe%20Alou	07	2006	0
Felipe%20Alou	07	2007	0
Felipe%20Alou	07	2008	98.000
Felipe%20Alou	07	2009	114.000
Felipe%20Alou	07	2010	97.000
Felipe%20Alou	07	2011	142.000
Felipe%20Alou	08	2006	0
Felipe%20Alou	08	2007	0
Felipe%20Alou	08	2008	81.000
Felipe%20Alou	08	2009	101.000
Felipe%20Alou	08	2010	132.000
Felipe%20Alou	08	2011	89.000
Felipe%20Alou	09	2006	0
Felipe%20Alou	09	2007	0
Felipe%20Alou	09	2008	63.000
Felipe%20Alou	09	2009	70.000
Felipe%20Alou	09	2010	116.000
Felipe%20Alou	09	2011	104.000
Felipe%20Alou	10	2006	0
Felipe%20Alou	10	2007	0
Felipe%20Alou	10	2008	70.000
Felipe%20Alou	10	2009	86.000
Felipe%20Alou	10	2010	231.000
Felipe%20Alou	10	2011	115.000
Felipe%20Alou	11	2006	0
Felipe%20Alou	11	2007	0
Felipe%20Alou	11	2008	55.000
Felipe%20Alou	11	2009	67.000
Felipe%20Alou	11	2010	173.000
Felipe%20Alou	11	2011	359.000
Felipe%20Alou	12	2006	0
Felipe%20Alou	12	2007	56.000
Felipe%20Alou	12	2008	54.000
Felipe%20Alou	12	2009	49.000
Felipe%20Alou	12	2010	68.000
Felipe%20Alou	12	2011	66.000
Matty%20Alou	01	2006	0
Matty%20Alou	01	2007	0
Matty%20Alou	01	2008	23.000
Matty%20Alou	01	2009	25.000
Matty%20Alou	01	2010	28.000
Matty%20Alou	01	2011	34.000
Matty%20Alou	02	2006	0
Matty%20Alou	02	2007	0
Matty%20Alou	02	2008	20.000
Matty%20Alou	02	2009	23.000
Matty%20Alou	02	2010	27.000
Matty%20Alou	02	2011	32.000
Matty%20Alou	03	2006	0
Matty%20Alou	03	2007	0
Matty%20Alou	03	2008	25.000
Matty%20Alou	03	2009	37.000
Matty%20Alou	03	2010	38.000
Matty%20Alou	03	2011	30.000
Matty%20Alou	04	2006	0
Matty%20Alou	04	2007	0
Matty%20Alou	04	2008	36.000
Matty%20Alou	04	2009	35.000
Matty%20Alou	04	2010	49.000
Matty%20Alou	04	2011	34.000
Matty%20Alou	05	2006	0
Matty%20Alou	05	2007	0
Matty%20Alou	05	2008	46.000
Matty%20Alou	05	2009	38.000
Matty%20Alou	05	2010	48.000
Matty%20Alou	05	2011	38.000
Matty%20Alou	06	2006	0
Matty%20Alou	06	2007	0
Matty%20Alou	06	2008	54.000
Matty%20Alou	06	2009	37.000
Matty%20Alou	06	2010	35.000
Matty%20Alou	06	2011	37.000
Matty%20Alou	07	2006	0
Matty%20Alou	07	2007	0
Matty%20Alou	07	2008	37.000
Matty%20Alou	07	2009	46.000
Matty%20Alou	07	2010	41.000
Matty%20Alou	07	2011	45.000
Matty%20Alou	08	2006	0
Matty%20Alou	08	2007	0
Matty%20Alou	08	2008	32.000
Matty%20Alou	08	2009	39.000
Matty%20Alou	08	2010	54.000
Matty%20Alou	08	2011	39.000
Matty%20Alou	09	2006	0
Matty%20Alou	09	2007	0
Matty%20Alou	09	2008	27.000
Matty%20Alou	09	2009	32.000
Matty%20Alou	09	2010	43.000
Matty%20Alou	09	2011	34.000
Matty%20Alou	10	2006	0
Matty%20Alou	10	2007	0
Matty%20Alou	10	2008	27.000
Matty%20Alou	10	2009	33.000
Matty%20Alou	10	2010	58.000
Matty%20Alou	10	2011	41.000
Matty%20Alou	11	2006	0
Matty%20Alou	11	2007	0
Matty%20Alou	11	2008	25.000
Matty%20Alou	11	2009	37.000
Matty%20Alou	11	2010	60.000
Matty%20Alou	11	2011	806.000
Matty%20Alou	12	2006	0
Matty%20Alou	12	2007	23.000
Matty%20Alou	12	2008	43.000
Matty%20Alou	12	2009	33.000
Matty%20Alou	12	2010	38.000
Matty%20Alou	12	2011	89.000
George%20Altman	01	2006	0
George%20Altman	01	2007	0
George%20Altman	01	2008	11.000
George%20Altman	01	2009	10.000
George%20Altman	01	2010	12.000
George%20Altman	01	2011	13.000
George%20Altman	02	2006	0
George%20Altman	02	2007	0
George%20Altman	02	2008	7.000
George%20Altman	02	2009	8.000
George%20Altman	02	2010	11.000
George%20Altman	02	2011	9.000
George%20Altman	03	2006	0
George%20Altman	03	2007	0
George%20Altman	03	2008	10.000
George%20Altman	03	2009	11.000
George%20Altman	03	2010	14.000
George%20Altman	03	2011	13.000
George%20Altman	04	2006	0
George%20Altman	04	2007	0
George%20Altman	04	2008	9.000
George%20Altman	04	2009	8.000
George%20Altman	04	2010	11.000
George%20Altman	04	2011	9.000
George%20Altman	05	2006	0
George%20Altman	05	2007	0
George%20Altman	05	2008	10.000
George%20Altman	05	2009	10.000
George%20Altman	05	2010	12.000
George%20Altman	05	2011	9.000
George%20Altman	06	2006	0
George%20Altman	06	2007	0
George%20Altman	06	2008	10.000
George%20Altman	06	2009	8.000
George%20Altman	06	2010	9.000
George%20Altman	06	2011	9.000
George%20Altman	07	2006	0
George%20Altman	07	2007	0
George%20Altman	07	2008	7.000
George%20Altman	07	2009	10.000
George%20Altman	07	2010	9.000
George%20Altman	07	2011	11.000
George%20Altman	08	2006	0
George%20Altman	08	2007	0
George%20Altman	08	2008	9.000
George%20Altman	08	2009	9.000
George%20Altman	08	2010	14.000
George%20Altman	08	2011	9.000
George%20Altman	09	2006	0
George%20Altman	09	2007	0
George%20Altman	09	2008	8.000
George%20Altman	09	2009	8.000
George%20Altman	09	2010	10.000
George%20Altman	09	2011	7.000
George%20Altman	10	2006	0
George%20Altman	10	2007	0
George%20Altman	10	2008	7.000
George%20Altman	10	2009	9.000
George%20Altman	10	2010	10.000
George%20Altman	10	2011	11.000
George%20Altman	11	2006	0
George%20Altman	11	2007	0
George%20Altman	11	2008	7.000
George%20Altman	11	2009	8.000
George%20Altman	11	2010	10.000
George%20Altman	11	2011	10.000
George%20Altman	12	2006	0
George%20Altman	12	2007	8.000
George%20Altman	12	2008	8.000
George%20Altman	12	2009	10.000
George%20Altman	12	2010	13.000
George%20Altman	12	2011	10.000
Max%20Alvis	01	2006	0
Max%20Alvis	01	2007	0
Max%20Alvis	01	2008	10.000
Max%20Alvis	01	2009	8.000
Max%20Alvis	01	2010	6.000
Max%20Alvis	01	2011	6.000
Max%20Alvis	02	2006	0
Max%20Alvis	02	2007	0
Max%20Alvis	02	2008	6.000
Max%20Alvis	02	2009	6.000
Max%20Alvis	02	2010	6.000
Max%20Alvis	02	2011	6.000
Max%20Alvis	03	2006	0
Max%20Alvis	03	2007	0
Max%20Alvis	03	2008	5.000
Max%20Alvis	03	2009	6.000
Max%20Alvis	03	2010	8.000
Max%20Alvis	03	2011	7.000
Max%20Alvis	04	2006	0
Max%20Alvis	04	2007	0
Max%20Alvis	04	2008	8.000
Max%20Alvis	04	2009	7.000
Max%20Alvis	04	2010	8.000
Max%20Alvis	04	2011	7.000
Max%20Alvis	05	2006	0
Max%20Alvis	05	2007	0
Max%20Alvis	05	2008	8.000
Max%20Alvis	05	2009	7.000
Max%20Alvis	05	2010	9.000
Max%20Alvis	05	2011	7.000
Max%20Alvis	06	2006	0
Max%20Alvis	06	2007	0
Max%20Alvis	06	2008	17.000
Max%20Alvis	06	2009	7.000
Max%20Alvis	06	2010	7.000
Max%20Alvis	06	2011	8.000
Max%20Alvis	07	2006	0
Max%20Alvis	07	2007	0
Max%20Alvis	07	2008	8.000
Max%20Alvis	07	2009	6.000
Max%20Alvis	07	2010	9.000
Max%20Alvis	07	2011	11.000
Max%20Alvis	08	2006	0
Max%20Alvis	08	2007	0
Max%20Alvis	08	2008	7.000
Max%20Alvis	08	2009	6.000
Max%20Alvis	08	2010	10.000
Max%20Alvis	08	2011	8.000
Max%20Alvis	09	2006	0
Max%20Alvis	09	2007	0
Max%20Alvis	09	2008	5.000
Max%20Alvis	09	2009	6.000
Max%20Alvis	09	2010	8.000
Max%20Alvis	09	2011	6.000
Max%20Alvis	10	2006	0
Max%20Alvis	10	2007	0
Max%20Alvis	10	2008	6.000
Max%20Alvis	10	2009	6.000
Max%20Alvis	10	2010	8.000
Max%20Alvis	10	2011	7.000
Max%20Alvis	11	2006	0
Max%20Alvis	11	2007	0
Max%20Alvis	11	2008	6.000
Max%20Alvis	11	2009	7.000
Max%20Alvis	11	2010	9.000
Max%20Alvis	11	2011	8.000
Max%20Alvis	12	2006	0
Max%20Alvis	12	2007	10.000
Max%20Alvis	12	2008	5.000
Max%20Alvis	12	2009	4.000
Max%20Alvis	12	2010	7.000
Max%20Alvis	12	2011	7.000
Mike%20Andrews	01	2006	0
Mike%20Andrews	01	2007	0
Mike%20Andrews	01	2008	17.000
Mike%20Andrews	01	2009	15.000
Mike%20Andrews	01	2010	15.000
Mike%20Andrews	01	2011	20.000
Mike%20Andrews	02	2006	0
Mike%20Andrews	02	2007	0
Mike%20Andrews	02	2008	11.000
Mike%20Andrews	02	2009	17.000
Mike%20Andrews	02	2010	18.000
Mike%20Andrews	02	2011	18.000
Mike%20Andrews	03	2006	0
Mike%20Andrews	03	2007	0
Mike%20Andrews	03	2008	14.000
Mike%20Andrews	03	2009	18.000
Mike%20Andrews	03	2010	21.000
Mike%20Andrews	03	2011	20.000
Mike%20Andrews	04	2006	0
Mike%20Andrews	04	2007	0
Mike%20Andrews	04	2008	20.000
Mike%20Andrews	04	2009	20.000
Mike%20Andrews	04	2010	25.000
Mike%20Andrews	04	2011	22.000
Mike%20Andrews	05	2006	0
Mike%20Andrews	05	2007	0
Mike%20Andrews	05	2008	18.000
Mike%20Andrews	05	2009	19.000
Mike%20Andrews	05	2010	26.000
Mike%20Andrews	05	2011	21.000
Mike%20Andrews	06	2006	0
Mike%20Andrews	06	2007	0
Mike%20Andrews	06	2008	19.000
Mike%20Andrews	06	2009	25.000
Mike%20Andrews	06	2010	17.000
Mike%20Andrews	06	2011	26.000
Mike%20Andrews	07	2006	0
Mike%20Andrews	07	2007	0
Mike%20Andrews	07	2008	19.000
Mike%20Andrews	07	2009	24.000
Mike%20Andrews	07	2010	19.000
Mike%20Andrews	07	2011	39.000
Mike%20Andrews	08	2006	0
Mike%20Andrews	08	2007	0
Mike%20Andrews	08	2008	26.000
Mike%20Andrews	08	2009	25.000
Mike%20Andrews	08	2010	33.000
Mike%20Andrews	08	2011	23.000
Mike%20Andrews	09	2006	0
Mike%20Andrews	09	2007	0
Mike%20Andrews	09	2008	15.000
Mike%20Andrews	09	2009	19.000
Mike%20Andrews	09	2010	22.000
Mike%20Andrews	09	2011	18.000
Mike%20Andrews	10	2006	0
Mike%20Andrews	10	2007	0
Mike%20Andrews	10	2008	20.000
Mike%20Andrews	10	2009	20.000
Mike%20Andrews	10	2010	50.000
Mike%20Andrews	10	2011	24.000
Mike%20Andrews	11	2006	0
Mike%20Andrews	11	2007	0
Mike%20Andrews	11	2008	11.000
Mike%20Andrews	11	2009	16.000
Mike%20Andrews	11	2010	23.000
Mike%20Andrews	11	2011	23.000
Mike%20Andrews	12	2006	0
Mike%20Andrews	12	2007	15.000
Mike%20Andrews	12	2008	14.000
Mike%20Andrews	12	2009	16.000
Mike%20Andrews	12	2010	21.000
Mike%20Andrews	12	2011	18.000
Nate%20Andrews	01	2006	0
Nate%20Andrews	01	2007	0
Nate%20Andrews	01	2008	2.000
Nate%20Andrews	01	2009	2.000
Nate%20Andrews	01	2010	2.000
Nate%20Andrews	01	2011	2.000
Nate%20Andrews	02	2006	0
Nate%20Andrews	02	2007	0
Nate%20Andrews	02	2008	2.000
Nate%20Andrews	02	2009	2.000
Nate%20Andrews	02	2010	2.000
Nate%20Andrews	02	2011	3.000
Nate%20Andrews	03	2006	0
Nate%20Andrews	03	2007	0
Nate%20Andrews	03	2008	2.000
Nate%20Andrews	03	2009	2.000
Nate%20Andrews	03	2010	3.000
Nate%20Andrews	03	2011	3.000
Nate%20Andrews	04	2006	0
Nate%20Andrews	04	2007	0
Nate%20Andrews	04	2008	2.000
Nate%20Andrews	04	2009	2.000
Nate%20Andrews	04	2010	3.000
Nate%20Andrews	04	2011	2.000
Nate%20Andrews	05	2006	0
Nate%20Andrews	05	2007	0
Nate%20Andrews	05	2008	3.000
Nate%20Andrews	05	2009	2.000
Nate%20Andrews	05	2010	4.000
Nate%20Andrews	05	2011	2.000
Nate%20Andrews	06	2006	0
Nate%20Andrews	06	2007	0
Nate%20Andrews	06	2008	3.000
Nate%20Andrews	06	2009	2.000
Nate%20Andrews	06	2010	3.000
Nate%20Andrews	06	2011	2.000
Nate%20Andrews	07	2006	0
Nate%20Andrews	07	2007	0
Nate%20Andrews	07	2008	3.000
Nate%20Andrews	07	2009	2.000
Nate%20Andrews	07	2010	2.000
Nate%20Andrews	07	2011	2.000
Nate%20Andrews	08	2006	0
Nate%20Andrews	08	2007	0
Nate%20Andrews	08	2008	2.000
Nate%20Andrews	08	2009	2.000
Nate%20Andrews	08	2010	3.000
Nate%20Andrews	08	2011	3.000
Nate%20Andrews	09	2006	0
Nate%20Andrews	09	2007	0
Nate%20Andrews	09	2008	2.000
Nate%20Andrews	09	2009	2.000
Nate%20Andrews	09	2010	3.000
Nate%20Andrews	09	2011	2.000
Nate%20Andrews	10	2006	0
Nate%20Andrews	10	2007	0
Nate%20Andrews	10	2008	2.000
Nate%20Andrews	10	2009	2.000
Nate%20Andrews	10	2010	3.000
Nate%20Andrews	10	2011	3.000
Nate%20Andrews	11	2006	0
Nate%20Andrews	11	2007	0
Nate%20Andrews	11	2008	1.000
Nate%20Andrews	11	2009	2.000
Nate%20Andrews	11	2010	3.000
Nate%20Andrews	11	2011	3.000
Nate%20Andrews	12	2006	0
Nate%20Andrews	12	2007	2.000
Nate%20Andrews	12	2008	2.000
Nate%20Andrews	12	2009	1.000
Nate%20Andrews	12	2010	3.000
Nate%20Andrews	12	2011	3.000
Joaquin%20Andujar	01	2006	0
Joaquin%20Andujar	01	2007	0
Joaquin%20Andujar	01	2008	6.000
Joaquin%20Andujar	01	2009	2.000
Joaquin%20Andujar	01	2010	2.000
Joaquin%20Andujar	01	2011	3.000
Joaquin%20Andujar	02	2006	0
Joaquin%20Andujar	02	2007	0
Joaquin%20Andujar	02	2008	6.000
Joaquin%20Andujar	02	2009	3.000
Joaquin%20Andujar	02	2010	2.000
Joaquin%20Andujar	02	2011	3.000
Joaquin%20Andujar	03	2006	0
Joaquin%20Andujar	03	2007	0
Joaquin%20Andujar	03	2008	5.000
Joaquin%20Andujar	03	2009	2.000
Joaquin%20Andujar	03	2010	2.000
Joaquin%20Andujar	03	2011	2.000
Joaquin%20Andujar	04	2006	0
Joaquin%20Andujar	04	2007	0
Joaquin%20Andujar	04	2008	2.000
Joaquin%20Andujar	04	2009	3.000
Joaquin%20Andujar	04	2010	4.000
Joaquin%20Andujar	04	2011	3.000
Joaquin%20Andujar	05	2006	0
Joaquin%20Andujar	05	2007	0
Joaquin%20Andujar	05	2008	3.000
Joaquin%20Andujar	05	2009	3.000
Joaquin%20Andujar	05	2010	4.000
Joaquin%20Andujar	05	2011	2.000
Joaquin%20Andujar	06	2006	0
Joaquin%20Andujar	06	2007	0
Joaquin%20Andujar	06	2008	2.000
Joaquin%20Andujar	06	2009	3.000
Joaquin%20Andujar	06	2010	3.000
Joaquin%20Andujar	06	2011	2.000
Joaquin%20Andujar	07	2006	0
Joaquin%20Andujar	07	2007	0
Joaquin%20Andujar	07	2008	3.000
Joaquin%20Andujar	07	2009	3.000
Joaquin%20Andujar	07	2010	3.000
Joaquin%20Andujar	07	2011	4.000
Joaquin%20Andujar	08	2006	0
Joaquin%20Andujar	08	2007	0
Joaquin%20Andujar	08	2008	2.000
Joaquin%20Andujar	08	2009	3.000
Joaquin%20Andujar	08	2010	4.000
Joaquin%20Andujar	08	2011	4.000
Joaquin%20Andujar	09	2006	0
Joaquin%20Andujar	09	2007	0
Joaquin%20Andujar	09	2008	4.000
Joaquin%20Andujar	09	2009	2.000
Joaquin%20Andujar	09	2010	3.000
Joaquin%20Andujar	09	2011	3.000
Joaquin%20Andujar	10	2006	0
Joaquin%20Andujar	10	2007	0
Joaquin%20Andujar	10	2008	3.000
Joaquin%20Andujar	10	2009	2.000
Joaquin%20Andujar	10	2010	3.000
Joaquin%20Andujar	10	2011	8.000
Joaquin%20Andujar	11	2006	0
Joaquin%20Andujar	11	2007	0
Joaquin%20Andujar	11	2008	2.000
Joaquin%20Andujar	11	2009	1.000
Joaquin%20Andujar	11	2010	2.000
Joaquin%20Andujar	11	2011	5.000
Joaquin%20Andujar	12	2006	0
Joaquin%20Andujar	12	2007	7.000
Joaquin%20Andujar	12	2008	2.000
Joaquin%20Andujar	12	2009	1.000
Joaquin%20Andujar	12	2010	3.000
Joaquin%20Andujar	12	2011	2.000
Johnny%20Antonelli	01	2006	0
Johnny%20Antonelli	01	2007	0
Johnny%20Antonelli	01	2008	12.000
Johnny%20Antonelli	01	2009	13.000
Johnny%20Antonelli	01	2010	13.000
Johnny%20Antonelli	01	2011	21.000
Johnny%20Antonelli	02	2006	0
Johnny%20Antonelli	02	2007	0
Johnny%20Antonelli	02	2008	13.000
Johnny%20Antonelli	02	2009	10.000
Johnny%20Antonelli	02	2010	12.000
Johnny%20Antonelli	02	2011	18.000
Johnny%20Antonelli	03	2006	0
Johnny%20Antonelli	03	2007	0
Johnny%20Antonelli	03	2008	10.000
Johnny%20Antonelli	03	2009	15.000
Johnny%20Antonelli	03	2010	23.000
Johnny%20Antonelli	03	2011	18.000
Johnny%20Antonelli	04	2006	0
Johnny%20Antonelli	04	2007	0
Johnny%20Antonelli	04	2008	16.000
Johnny%20Antonelli	04	2009	15.000
Johnny%20Antonelli	04	2010	25.000
Johnny%20Antonelli	04	2011	18.000
Johnny%20Antonelli	05	2006	0
Johnny%20Antonelli	05	2007	0
Johnny%20Antonelli	05	2008	18.000
Johnny%20Antonelli	05	2009	13.000
Johnny%20Antonelli	05	2010	26.000
Johnny%20Antonelli	05	2011	18.000
Johnny%20Antonelli	06	2006	0
Johnny%20Antonelli	06	2007	0
Johnny%20Antonelli	06	2008	24.000
Johnny%20Antonelli	06	2009	13.000
Johnny%20Antonelli	06	2010	19.000
Johnny%20Antonelli	06	2011	17.000
Johnny%20Antonelli	07	2006	0
Johnny%20Antonelli	07	2007	0
Johnny%20Antonelli	07	2008	12.000
Johnny%20Antonelli	07	2009	15.000
Johnny%20Antonelli	07	2010	20.000
Johnny%20Antonelli	07	2011	18.000
Johnny%20Antonelli	08	2006	0
Johnny%20Antonelli	08	2007	0
Johnny%20Antonelli	08	2008	12.000
Johnny%20Antonelli	08	2009	16.000
Johnny%20Antonelli	08	2010	31.000
Johnny%20Antonelli	08	2011	16.000
Johnny%20Antonelli	09	2006	0
Johnny%20Antonelli	09	2007	0
Johnny%20Antonelli	09	2008	16.000
Johnny%20Antonelli	09	2009	11.000
Johnny%20Antonelli	09	2010	26.000
Johnny%20Antonelli	09	2011	12.000
Johnny%20Antonelli	10	2006	0
Johnny%20Antonelli	10	2007	0
Johnny%20Antonelli	10	2008	13.000
Johnny%20Antonelli	10	2009	15.000
Johnny%20Antonelli	10	2010	42.000
Johnny%20Antonelli	10	2011	17.000
Johnny%20Antonelli	11	2006	0
Johnny%20Antonelli	11	2007	0
Johnny%20Antonelli	11	2008	16.000
Johnny%20Antonelli	11	2009	11.000
Johnny%20Antonelli	11	2010	53.000
Johnny%20Antonelli	11	2011	17.000
Johnny%20Antonelli	12	2006	0
Johnny%20Antonelli	12	2007	12.000
Johnny%20Antonelli	12	2008	19.000
Johnny%20Antonelli	12	2009	13.000
Johnny%20Antonelli	12	2010	27.000
Johnny%20Antonelli	12	2011	14.000
Luis%20Aparicio	01	2006	0
Luis%20Aparicio	01	2007	0
Luis%20Aparicio	01	2008	69.000
Luis%20Aparicio	01	2009	77.000
Luis%20Aparicio	01	2010	93.000
Luis%20Aparicio	01	2011	98.000
Luis%20Aparicio	02	2006	0
Luis%20Aparicio	02	2007	0
Luis%20Aparicio	02	2008	60.000
Luis%20Aparicio	02	2009	68.000
Luis%20Aparicio	02	2010	134.000
Luis%20Aparicio	02	2011	86.000
Luis%20Aparicio	03	2006	0
Luis%20Aparicio	03	2007	0
Luis%20Aparicio	03	2008	63.000
Luis%20Aparicio	03	2009	90.000
Luis%20Aparicio	03	2010	109.000
Luis%20Aparicio	03	2011	88.000
Luis%20Aparicio	04	2006	0
Luis%20Aparicio	04	2007	0
Luis%20Aparicio	04	2008	104.000
