playername	month	year	img	char
Ted%20Gray	1	2009	0	11606
Ted%20Gray	1	2010	0	16208
Ted%20Gray	1	2011	0	19324
Ted%20Gray	2	2006	5	35164
Ted%20Gray	2	2007	0	6841
Ted%20Gray	2	2008	0	11708
Ted%20Gray	2	2009	0	13293
Ted%20Gray	2	2010	0	16208
Ted%20Gray	2	2011	0	19324
Ted%20Gray	3	2006	5	35164
Ted%20Gray	3	2007	0	6841
Ted%20Gray	3	2008	0	11708
Ted%20Gray	3	2009	0	13293
Ted%20Gray	3	2010	0	16208
Ted%20Gray	3	2011	0	19324
Ted%20Gray	4	2006	5	35164
Ted%20Gray	4	2007	0	6841
Ted%20Gray	4	2008	0	11525
Ted%20Gray	4	2009	0	13325
Ted%20Gray	4	2010	0	16208
Ted%20Gray	4	2011	0	19324
Ted%20Gray	5	2006	5	35164
Ted%20Gray	5	2007	0	6799
Ted%20Gray	5	2008	0	11614
Ted%20Gray	5	2009	0	16306
Ted%20Gray	5	2010	0	16208
Ted%20Gray	5	2011	0	19358
Ted%20Gray	6	2006	5	35164
Ted%20Gray	6	2007	0	6799
Ted%20Gray	6	2008	0	11614
Ted%20Gray	6	2009	0	16306
Ted%20Gray	6	2010	0	17623
Ted%20Gray	6	2011	0	19358
Ted%20Gray	7	2006	0	7983
Ted%20Gray	7	2007	0	6925
Ted%20Gray	7	2008	0	11614
Ted%20Gray	7	2009	0	16306
Ted%20Gray	7	2010	0	17549
Ted%20Gray	7	2011	1	19863
Ted%20Gray	8	2006	0	8355
Ted%20Gray	8	2007	0	6925
Ted%20Gray	8	2008	0	11777
Ted%20Gray	8	2009	0	16306
Ted%20Gray	8	2010	0	17549
Ted%20Gray	8	2011	1	19916
Ted%20Gray	9	2006	0	8355
Ted%20Gray	9	2007	0	6925
Ted%20Gray	9	2008	0	11606
Ted%20Gray	9	2009	0	16306
Ted%20Gray	9	2010	0	17635
Ted%20Gray	9	2011	1	19916
Ted%20Gray	10	2006	0	8355
Ted%20Gray	10	2007	0	11464
Ted%20Gray	10	2008	0	11606
Ted%20Gray	10	2009	0	16306
Ted%20Gray	10	2010	0	17635
Ted%20Gray	10	2011	1	19916
Ted%20Gray	11	2006	0	8355
Ted%20Gray	11	2007	0	11708
Ted%20Gray	11	2008	0	11606
Ted%20Gray	11	2009	0	16306
Ted%20Gray	11	2010	0	19324
Ted%20Gray	11	2011	1	19916
Ted%20Gray	12	2006	0	8194
Ted%20Gray	12	2007	0	11708
Ted%20Gray	12	2008	0	11606
Ted%20Gray	12	2009	0	16448
Ted%20Gray	12	2010	0	19324
Ted%20Gray	12	2011	1	19916
Mike%20Greenwell	1	2006	0	10985
Mike%20Greenwell	1	2007	0	13965
Mike%20Greenwell	1	2008	0	14815
Mike%20Greenwell	1	2009	0	17765
Mike%20Greenwell	1	2010	0	30923
Mike%20Greenwell	1	2011	0	36510
Mike%20Greenwell	2	2006	0	11565
Mike%20Greenwell	2	2007	0	14707
Mike%20Greenwell	2	2008	0	14815
Mike%20Greenwell	2	2009	0	29355
Mike%20Greenwell	2	2010	0	30326
Mike%20Greenwell	2	2011	0	36523
Mike%20Greenwell	3	2006	0	11467
Mike%20Greenwell	3	2007	0	14640
Mike%20Greenwell	3	2008	0	14945
Mike%20Greenwell	3	2009	0	29472
Mike%20Greenwell	3	2010	0	30468
Mike%20Greenwell	3	2011	0	36523
Mike%20Greenwell	4	2006	0	11660
Mike%20Greenwell	4	2007	0	14920
Mike%20Greenwell	4	2008	0	15607
Mike%20Greenwell	4	2009	0	28868
Mike%20Greenwell	4	2010	0	30468
Mike%20Greenwell	4	2011	0	36523
Mike%20Greenwell	5	2006	0	11862
Mike%20Greenwell	5	2007	0	14909
Mike%20Greenwell	5	2008	0	15607
Mike%20Greenwell	5	2009	0	29183
Mike%20Greenwell	5	2010	0	30468
Mike%20Greenwell	5	2011	0	41895
Mike%20Greenwell	6	2006	0	12909
Mike%20Greenwell	6	2007	0	14118
Mike%20Greenwell	6	2008	0	16185
Mike%20Greenwell	6	2009	0	30301
Mike%20Greenwell	6	2010	0	25213
Mike%20Greenwell	6	2011	0	41895
Mike%20Greenwell	7	2006	0	13707
Mike%20Greenwell	7	2007	0	14118
Mike%20Greenwell	7	2008	0	16185
Mike%20Greenwell	7	2009	0	30301
Mike%20Greenwell	7	2010	0	35427
Mike%20Greenwell	7	2011	0	42055
Mike%20Greenwell	8	2006	0	13651
Mike%20Greenwell	8	2007	0	14805
Mike%20Greenwell	8	2008	0	16475
Mike%20Greenwell	8	2009	0	30430
Mike%20Greenwell	8	2010	0	34259
Mike%20Greenwell	8	2011	0	42167
Mike%20Greenwell	9	2006	0	13724
Mike%20Greenwell	9	2007	0	14805
Mike%20Greenwell	9	2008	0	16536
Mike%20Greenwell	9	2009	0	30558
Mike%20Greenwell	9	2010	0	34150
Mike%20Greenwell	9	2011	0	42167
Mike%20Greenwell	10	2006	0	13724
Mike%20Greenwell	10	2007	0	14817
Mike%20Greenwell	10	2008	0	17583
Mike%20Greenwell	10	2009	0	30889
Mike%20Greenwell	10	2010	0	34150
Mike%20Greenwell	10	2011	0	42167
Mike%20Greenwell	11	2006	0	13724
Mike%20Greenwell	11	2007	0	14817
Mike%20Greenwell	11	2008	0	17602
Mike%20Greenwell	11	2009	0	31083
Mike%20Greenwell	11	2010	0	35655
Mike%20Greenwell	11	2011	0	42167
Mike%20Greenwell	12	2006	0	14337
Mike%20Greenwell	12	2007	0	14817
Mike%20Greenwell	12	2008	0	17765
Mike%20Greenwell	12	2009	0	31025
Mike%20Greenwell	12	2010	0	35298
Mike%20Greenwell	12	2011	0	42167
Hal%20Gregg	1	2006	5	35164
Hal%20Gregg	1	2007	0	8458
Hal%20Gregg	1	2008	0	8992
Hal%20Gregg	1	2009	0	10081
Hal%20Gregg	1	2010	0	19732
Hal%20Gregg	1	2011	0	20734
Hal%20Gregg	2	2006	5	35164
Hal%20Gregg	2	2007	0	8458
Hal%20Gregg	2	2008	0	8992
Hal%20Gregg	2	2009	0	10027
Hal%20Gregg	2	2010	0	19732
Hal%20Gregg	2	2011	0	20734
Hal%20Gregg	3	2006	5	35164
Hal%20Gregg	3	2007	0	8458
Hal%20Gregg	3	2008	0	8992
Hal%20Gregg	3	2009	0	10027
Hal%20Gregg	3	2010	0	19732
Hal%20Gregg	3	2011	0	20734
Hal%20Gregg	4	2006	5	35164
Hal%20Gregg	4	2007	0	8458
Hal%20Gregg	4	2008	0	8992
Hal%20Gregg	4	2009	0	13188
Hal%20Gregg	4	2010	0	19732
Hal%20Gregg	4	2011	0	20734
Hal%20Gregg	5	2006	5	35164
Hal%20Gregg	5	2007	0	8458
Hal%20Gregg	5	2008	0	10227
Hal%20Gregg	5	2009	0	13188
Hal%20Gregg	5	2010	0	19732
Hal%20Gregg	5	2011	0	20734
Hal%20Gregg	6	2006	0	10146
Hal%20Gregg	6	2007	0	8458
Hal%20Gregg	6	2008	0	10227
Hal%20Gregg	6	2009	0	13240
Hal%20Gregg	6	2010	0	19528
Hal%20Gregg	6	2011	0	20932
Hal%20Gregg	7	2006	0	10146
Hal%20Gregg	7	2007	0	8458
Hal%20Gregg	7	2008	0	10227
Hal%20Gregg	7	2009	0	13240
Hal%20Gregg	7	2010	0	19528
Hal%20Gregg	7	2011	0	21331
Hal%20Gregg	8	2006	0	8546
Hal%20Gregg	8	2007	0	8145
Hal%20Gregg	8	2008	0	10252
Hal%20Gregg	8	2009	0	20035
Hal%20Gregg	8	2010	0	19528
Hal%20Gregg	8	2011	0	21331
Hal%20Gregg	9	2006	0	8385
Hal%20Gregg	9	2007	0	8145
Hal%20Gregg	9	2008	0	10081
Hal%20Gregg	9	2009	0	20003
Hal%20Gregg	9	2010	0	19528
Hal%20Gregg	9	2011	0	21331
Hal%20Gregg	10	2006	0	8385
Hal%20Gregg	10	2007	0	9044
Hal%20Gregg	10	2008	0	10081
Hal%20Gregg	10	2009	0	19914
Hal%20Gregg	10	2010	0	19528
Hal%20Gregg	10	2011	0	21331
Hal%20Gregg	11	2006	0	8385
Hal%20Gregg	11	2007	0	9044
Hal%20Gregg	11	2008	0	10081
Hal%20Gregg	11	2009	0	19914
Hal%20Gregg	11	2010	0	20734
Hal%20Gregg	11	2011	0	21331
Hal%20Gregg	12	2006	0	8385
Hal%20Gregg	12	2007	0	8992
Hal%20Gregg	12	2008	0	10081
Hal%20Gregg	12	2009	0	19914
Hal%20Gregg	12	2010	0	20734
Hal%20Gregg	12	2011	0	21129
Bobby%20Grich	1	2006	0	12540
Bobby%20Grich	1	2007	0	13096
Bobby%20Grich	1	2008	0	13522
Bobby%20Grich	1	2009	0	19314
Bobby%20Grich	1	2010	1	32475
Bobby%20Grich	1	2011	1	31686
Bobby%20Grich	2	2006	0	12540
Bobby%20Grich	2	2007	0	13096
Bobby%20Grich	2	2008	0	13446
Bobby%20Grich	2	2009	1	27451
Bobby%20Grich	2	2010	1	32475
Bobby%20Grich	2	2011	1	31686
Bobby%20Grich	3	2006	0	12805
Bobby%20Grich	3	2007	0	13096
Bobby%20Grich	3	2008	0	13476
Bobby%20Grich	3	2009	1	27451
Bobby%20Grich	3	2010	1	32475
Bobby%20Grich	3	2011	1	31686
Bobby%20Grich	4	2006	0	12846
Bobby%20Grich	4	2007	0	13096
Bobby%20Grich	4	2008	0	13476
Bobby%20Grich	4	2009	1	27451
Bobby%20Grich	4	2010	1	32475
Bobby%20Grich	4	2011	4	42823
Bobby%20Grich	5	2006	0	12846
Bobby%20Grich	5	2007	0	13096
Bobby%20Grich	5	2008	0	19377
Bobby%20Grich	5	2009	1	27489
Bobby%20Grich	5	2010	1	32475
Bobby%20Grich	5	2011	4	42823
Bobby%20Grich	6	2006	0	12846
Bobby%20Grich	6	2007	0	13096
Bobby%20Grich	6	2008	0	19377
Bobby%20Grich	6	2009	1	27489
Bobby%20Grich	6	2010	1	32475
Bobby%20Grich	6	2011	4	42823
Bobby%20Grich	7	2006	0	12839
Bobby%20Grich	7	2007	0	13096
Bobby%20Grich	7	2008	0	19333
Bobby%20Grich	7	2009	1	27489
Bobby%20Grich	7	2010	1	32138
Bobby%20Grich	7	2011	4	43050
Bobby%20Grich	8	2006	0	13115
Bobby%20Grich	8	2007	0	13438
Bobby%20Grich	8	2008	0	19512
Bobby%20Grich	8	2009	1	27489
Bobby%20Grich	8	2010	1	32076
Bobby%20Grich	8	2011	4	43126
Bobby%20Grich	9	2006	0	13115
Bobby%20Grich	9	2007	0	13438
Bobby%20Grich	9	2008	0	19341
Bobby%20Grich	9	2009	1	27489
Bobby%20Grich	9	2010	1	32076
Bobby%20Grich	9	2011	4	53362
Bobby%20Grich	10	2006	0	13115
Bobby%20Grich	10	2007	0	13520
Bobby%20Grich	10	2008	0	19320
Bobby%20Grich	10	2009	1	32369
Bobby%20Grich	10	2010	1	31825
Bobby%20Grich	10	2011	1	58619
Bobby%20Grich	11	2006	0	13115
Bobby%20Grich	11	2007	0	13522
Bobby%20Grich	11	2008	0	19320
Bobby%20Grich	11	2009	1	32369
Bobby%20Grich	11	2010	1	33070
Bobby%20Grich	11	2011	1	69895
Bobby%20Grich	12	2006	0	14420
Bobby%20Grich	12	2007	0	13522
Bobby%20Grich	12	2008	0	19202
Bobby%20Grich	12	2009	1	32475
Bobby%20Grich	12	2010	1	32945
Bobby%20Grich	12	2011	1	69945
Alfredo%20Griffin	1	2006	0	9077
Alfredo%20Griffin	1	2007	0	23141
Alfredo%20Griffin	1	2008	0	30589
Alfredo%20Griffin	1	2009	0	57211
Alfredo%20Griffin	1	2010	0	74399
Alfredo%20Griffin	1	2011	0	76200
Alfredo%20Griffin	2	2006	0	9077
Alfredo%20Griffin	2	2007	0	23141
Alfredo%20Griffin	2	2008	0	44526
Alfredo%20Griffin	2	2009	0	62514
Alfredo%20Griffin	2	2010	0	74739
Alfredo%20Griffin	2	2011	0	68643
Alfredo%20Griffin	3	2006	0	9603
Alfredo%20Griffin	3	2007	0	23079
Alfredo%20Griffin	3	2008	0	44499
Alfredo%20Griffin	3	2009	0	62514
Alfredo%20Griffin	3	2010	0	74727
Alfredo%20Griffin	3	2011	0	68643
Alfredo%20Griffin	4	2006	0	10640
Alfredo%20Griffin	4	2007	0	22338
Alfredo%20Griffin	4	2008	0	44499
Alfredo%20Griffin	4	2009	0	67643
Alfredo%20Griffin	4	2010	0	74984
Alfredo%20Griffin	4	2011	0	68739
Alfredo%20Griffin	5	2006	0	10640
Alfredo%20Griffin	5	2007	0	21779
Alfredo%20Griffin	5	2008	0	49860
Alfredo%20Griffin	5	2009	0	67689
Alfredo%20Griffin	5	2010	0	74635
Alfredo%20Griffin	5	2011	0	68739
Alfredo%20Griffin	6	2006	0	10969
Alfredo%20Griffin	6	2007	0	21856
Alfredo%20Griffin	6	2008	0	50478
Alfredo%20Griffin	6	2009	0	67689
Alfredo%20Griffin	6	2010	0	74635
Alfredo%20Griffin	6	2011	0	68668
Alfredo%20Griffin	7	2006	0	11899
Alfredo%20Griffin	7	2007	0	22725
Alfredo%20Griffin	7	2008	0	57577
Alfredo%20Griffin	7	2009	0	67974
Alfredo%20Griffin	7	2010	0	74422
Alfredo%20Griffin	7	2011	0	68993
Alfredo%20Griffin	8	2006	0	14456
Alfredo%20Griffin	8	2007	0	22657
Alfredo%20Griffin	8	2008	0	57592
Alfredo%20Griffin	8	2009	0	73036
Alfredo%20Griffin	8	2010	0	74422
Alfredo%20Griffin	8	2011	0	68993
Alfredo%20Griffin	9	2006	0	22435
Alfredo%20Griffin	9	2007	0	28050
Alfredo%20Griffin	9	2008	0	57518
Alfredo%20Griffin	9	2009	0	73036
Alfredo%20Griffin	9	2010	0	74443
Alfredo%20Griffin	9	2011	1	69420
Alfredo%20Griffin	10	2006	0	22435
Alfredo%20Griffin	10	2007	0	30353
Alfredo%20Griffin	10	2008	0	57358
Alfredo%20Griffin	10	2009	0	73068
Alfredo%20Griffin	10	2010	0	74489
Alfredo%20Griffin	10	2011	1	69420
Alfredo%20Griffin	11	2006	0	23018
Alfredo%20Griffin	11	2007	0	30391
Alfredo%20Griffin	11	2008	0	57234
Alfredo%20Griffin	11	2009	0	74362
Alfredo%20Griffin	11	2010	0	76266
Alfredo%20Griffin	11	2011	1	66908
Alfredo%20Griffin	12	2006	0	23018
Alfredo%20Griffin	12	2007	0	30577
Alfredo%20Griffin	12	2008	0	57211
Alfredo%20Griffin	12	2009	0	74357
Alfredo%20Griffin	12	2010	0	76266
Alfredo%20Griffin	12	2011	1	66908
Ken%20Griffey	1	2006	0	5208
Ken%20Griffey	1	2007	0	5348
Ken%20Griffey	1	2008	0	5082
Ken%20Griffey	1	2009	0	3138
Ken%20Griffey	1	2010	0	3138
Ken%20Griffey	1	2011	0	3228
Ken%20Griffey	2	2006	0	5208
Ken%20Griffey	2	2007	0	5348
Ken%20Griffey	2	2008	0	5082
Ken%20Griffey	2	2009	0	3138
Ken%20Griffey	2	2010	0	3138
Ken%20Griffey	2	2011	0	3228
Ken%20Griffey	3	2006	0	5208
Ken%20Griffey	3	2007	0	5348
Ken%20Griffey	3	2008	0	5082
Ken%20Griffey	3	2009	0	3138
Ken%20Griffey	3	2010	0	3138
Ken%20Griffey	3	2011	0	3228
Ken%20Griffey	4	2006	0	5208
Ken%20Griffey	4	2007	0	5567
Ken%20Griffey	4	2008	0	5082
Ken%20Griffey	4	2009	0	3138
Ken%20Griffey	4	2010	0	3228
Ken%20Griffey	4	2011	0	3228
Ken%20Griffey	5	2006	0	5208
Ken%20Griffey	5	2007	0	5355
Ken%20Griffey	5	2008	0	5082
Ken%20Griffey	5	2009	0	3138
Ken%20Griffey	5	2010	0	3228
Ken%20Griffey	5	2011	0	3228
Ken%20Griffey	6	2006	0	5348
Ken%20Griffey	6	2007	0	5140
Ken%20Griffey	6	2008	0	5082
Ken%20Griffey	6	2009	0	3138
Ken%20Griffey	6	2010	0	3228
Ken%20Griffey	6	2011	0	3228
Ken%20Griffey	7	2006	0	5348
Ken%20Griffey	7	2007	0	5068
Ken%20Griffey	7	2008	0	5082
Ken%20Griffey	7	2009	0	3138
Ken%20Griffey	7	2010	0	3228
Ken%20Griffey	7	2011	0	5120
Ken%20Griffey	8	2006	0	5348
Ken%20Griffey	8	2007	0	5082
Ken%20Griffey	8	2008	0	3138
Ken%20Griffey	8	2009	0	3138
Ken%20Griffey	8	2010	0	3228
Ken%20Griffey	8	2011	0	5120
Ken%20Griffey	9	2006	0	5348
Ken%20Griffey	9	2007	0	5082
Ken%20Griffey	9	2008	0	3138
Ken%20Griffey	9	2009	0	3138
Ken%20Griffey	9	2010	0	3228
Ken%20Griffey	9	2011	0	5120
Ken%20Griffey	10	2006	0	5348
Ken%20Griffey	10	2007	0	5082
Ken%20Griffey	10	2008	0	3138
Ken%20Griffey	10	2009	0	3138
Ken%20Griffey	10	2010	0	3228
Ken%20Griffey	10	2011	0	5120
Ken%20Griffey	11	2006	0	5348
Ken%20Griffey	11	2007	0	5082
Ken%20Griffey	11	2008	0	3138
Ken%20Griffey	11	2009	0	3138
Ken%20Griffey	11	2010	0	3228
Ken%20Griffey	11	2011	0	5120
Ken%20Griffey	12	2006	0	5348
Ken%20Griffey	12	2007	0	5082
Ken%20Griffey	12	2008	0	3138
Ken%20Griffey	12	2009	0	3138
Ken%20Griffey	12	2010	0	3228
Ken%20Griffey	12	2011	0	5120
Bob%20Grim	1	2006	5	35164
Bob%20Grim	1	2007	0	5201
Bob%20Grim	1	2008	0	5201
Bob%20Grim	1	2009	0	5431
Bob%20Grim	1	2010	0	5431
Bob%20Grim	1	2011	0	5431
Bob%20Grim	2	2006	5	35164
Bob%20Grim	2	2007	0	5201
Bob%20Grim	2	2008	0	5201
Bob%20Grim	2	2009	0	5431
Bob%20Grim	2	2010	0	5431
Bob%20Grim	2	2011	0	5431
Bob%20Grim	3	2006	5	35164
Bob%20Grim	3	2007	0	5201
Bob%20Grim	3	2008	0	5457
Bob%20Grim	3	2009	0	5431
Bob%20Grim	3	2010	0	5431
Bob%20Grim	3	2011	0	5431
Bob%20Grim	4	2006	0	5047
Bob%20Grim	4	2007	0	5201
Bob%20Grim	4	2008	0	5457
Bob%20Grim	4	2009	0	5431
Bob%20Grim	4	2010	0	5431
Bob%20Grim	4	2011	0	5431
Bob%20Grim	5	2006	0	5201
Bob%20Grim	5	2007	0	5201
Bob%20Grim	5	2008	0	5457
Bob%20Grim	5	2009	0	5431
Bob%20Grim	5	2010	0	5431
Bob%20Grim	5	2011	0	5431
Bob%20Grim	6	2006	0	5201
Bob%20Grim	6	2007	0	5201
Bob%20Grim	6	2008	0	5457
Bob%20Grim	6	2009	0	5431
Bob%20Grim	6	2010	0	5431
Bob%20Grim	6	2011	0	5431
Bob%20Grim	7	2006	0	5201
Bob%20Grim	7	2007	0	5201
Bob%20Grim	7	2008	0	5254
Bob%20Grim	7	2009	0	5431
Bob%20Grim	7	2010	0	5431
Bob%20Grim	7	2011	0	5431
Bob%20Grim	8	2006	0	5201
Bob%20Grim	8	2007	0	5201
Bob%20Grim	8	2008	0	5254
Bob%20Grim	8	2009	0	5431
Bob%20Grim	8	2010	0	5431
Bob%20Grim	8	2011	0	5431
Bob%20Grim	9	2006	0	5201
Bob%20Grim	9	2007	0	5201
Bob%20Grim	9	2008	0	5254
Bob%20Grim	9	2009	0	5431
Bob%20Grim	9	2010	0	5431
Bob%20Grim	9	2011	0	5431
Bob%20Grim	10	2006	0	5201
Bob%20Grim	10	2007	0	5201
Bob%20Grim	10	2008	0	5254
Bob%20Grim	10	2009	0	5431
Bob%20Grim	10	2010	0	5431
Bob%20Grim	10	2011	0	5431
Bob%20Grim	11	2006	0	5201
Bob%20Grim	11	2007	0	5201
Bob%20Grim	11	2008	0	5431
Bob%20Grim	11	2009	0	5431
Bob%20Grim	11	2010	0	5431
Bob%20Grim	11	2011	0	5431
Bob%20Grim	12	2006	0	5201
Bob%20Grim	12	2007	0	5201
Bob%20Grim	12	2008	0	5431
Bob%20Grim	12	2009	0	5431
Bob%20Grim	12	2010	0	5431
Bob%20Grim	12	2011	0	5431
Oscar%20Grimes	1	2006	5	35164
Oscar%20Grimes	1	2007	0	9325
Oscar%20Grimes	1	2008	0	10136
Oscar%20Grimes	1	2009	0	9882
Oscar%20Grimes	1	2010	0	12691
Oscar%20Grimes	1	2011	0	13826
Oscar%20Grimes	2	2006	5	35164
Oscar%20Grimes	2	2007	0	10019
Oscar%20Grimes	2	2008	0	10136
Oscar%20Grimes	2	2009	0	10589
Oscar%20Grimes	2	2010	0	12691
Oscar%20Grimes	2	2011	0	13826
Oscar%20Grimes	3	2006	5	35164
Oscar%20Grimes	3	2007	0	10019
Oscar%20Grimes	3	2008	0	10136
Oscar%20Grimes	3	2009	0	10589
Oscar%20Grimes	3	2010	0	12691
Oscar%20Grimes	3	2011	0	13826
Oscar%20Grimes	4	2006	5	35164
Oscar%20Grimes	4	2007	0	10019
Oscar%20Grimes	4	2008	0	10136
Oscar%20Grimes	4	2009	0	13547
Oscar%20Grimes	4	2010	0	12691
Oscar%20Grimes	4	2011	0	13826
Oscar%20Grimes	5	2006	0	8885
Oscar%20Grimes	5	2007	0	10019
Oscar%20Grimes	5	2008	0	10325
Oscar%20Grimes	5	2009	0	13547
Oscar%20Grimes	5	2010	0	12691
Oscar%20Grimes	5	2011	0	13780
Oscar%20Grimes	6	2006	0	8885
Oscar%20Grimes	6	2007	0	10019
Oscar%20Grimes	6	2008	0	10489
Oscar%20Grimes	6	2009	0	13105
Oscar%20Grimes	6	2010	0	12487
Oscar%20Grimes	6	2011	0	13780
Oscar%20Grimes	7	2006	0	9311
Oscar%20Grimes	7	2007	0	10150
Oscar%20Grimes	7	2008	0	10489
Oscar%20Grimes	7	2009	0	13105
Oscar%20Grimes	7	2010	0	12487
Oscar%20Grimes	7	2011	0	14206
Oscar%20Grimes	8	2006	0	9311
Oscar%20Grimes	8	2007	0	10136
Oscar%20Grimes	8	2008	0	10532
Oscar%20Grimes	8	2009	0	12915
Oscar%20Grimes	8	2010	0	12487
Oscar%20Grimes	8	2011	0	14206
Oscar%20Grimes	9	2006	0	9281
Oscar%20Grimes	9	2007	0	10136
Oscar%20Grimes	9	2008	0	10211
Oscar%20Grimes	9	2009	0	12915
Oscar%20Grimes	9	2010	0	12487
Oscar%20Grimes	9	2011	0	14206
Oscar%20Grimes	10	2006	0	9281
Oscar%20Grimes	10	2007	0	10136
Oscar%20Grimes	10	2008	0	10203
Oscar%20Grimes	10	2009	0	12965
Oscar%20Grimes	10	2010	0	12487
Oscar%20Grimes	10	2011	0	14206
Oscar%20Grimes	11	2006	0	9418
Oscar%20Grimes	11	2007	0	10136
Oscar%20Grimes	11	2008	0	9882
Oscar%20Grimes	11	2009	0	12965
Oscar%20Grimes	11	2010	0	13826
Oscar%20Grimes	11	2011	0	14206
Oscar%20Grimes	12	2006	0	9460
Oscar%20Grimes	12	2007	0	10136
Oscar%20Grimes	12	2008	0	9882
Oscar%20Grimes	12	2009	0	12965
Oscar%20Grimes	12	2010	0	13826
Oscar%20Grimes	12	2011	0	13959
Ross%20Grimsley	1	2006	5	35164
Ross%20Grimsley	1	2007	0	9239
Ross%20Grimsley	1	2008	0	8216
Ross%20Grimsley	1	2009	0	10504
Ross%20Grimsley	1	2010	0	13702
Ross%20Grimsley	1	2011	0	16017
Ross%20Grimsley	2	2006	5	35164
Ross%20Grimsley	2	2007	0	6360
Ross%20Grimsley	2	2008	0	8708
Ross%20Grimsley	2	2009	0	13143
Ross%20Grimsley	2	2010	0	13702
Ross%20Grimsley	2	2011	0	15953
Ross%20Grimsley	3	2006	5	35164
Ross%20Grimsley	3	2007	0	6360
Ross%20Grimsley	3	2008	0	8863
Ross%20Grimsley	3	2009	0	13143
Ross%20Grimsley	3	2010	0	13702
Ross%20Grimsley	3	2011	0	15953
Ross%20Grimsley	4	2006	5	35164
Ross%20Grimsley	4	2007	0	6360
Ross%20Grimsley	4	2008	0	8863
Ross%20Grimsley	4	2009	0	13143
Ross%20Grimsley	4	2010	0	13936
Ross%20Grimsley	4	2011	0	15953
Ross%20Grimsley	5	2006	5	35164
Ross%20Grimsley	5	2007	0	6360
Ross%20Grimsley	5	2008	0	8862
Ross%20Grimsley	5	2009	0	13041
Ross%20Grimsley	5	2010	0	13936
Ross%20Grimsley	5	2011	0	15980
Ross%20Grimsley	6	2006	5	35164
Ross%20Grimsley	6	2007	0	6360
Ross%20Grimsley	6	2008	0	8873
Ross%20Grimsley	6	2009	0	13937
Ross%20Grimsley	6	2010	0	14701
Ross%20Grimsley	6	2011	0	15980
Ross%20Grimsley	7	2006	5	35164
Ross%20Grimsley	7	2007	0	6651
Ross%20Grimsley	7	2008	0	8873
Ross%20Grimsley	7	2009	0	13937
Ross%20Grimsley	7	2010	0	14701
Ross%20Grimsley	7	2011	0	16192
Ross%20Grimsley	8	2006	5	35164
Ross%20Grimsley	8	2007	0	6996
Ross%20Grimsley	8	2008	0	9002
Ross%20Grimsley	8	2009	0	13937
Ross%20Grimsley	8	2010	0	14701
Ross%20Grimsley	8	2011	0	16192
Ross%20Grimsley	9	2006	5	35164
Ross%20Grimsley	9	2007	0	7774
Ross%20Grimsley	9	2008	0	8831
Ross%20Grimsley	9	2009	0	13937
Ross%20Grimsley	9	2010	0	14701
Ross%20Grimsley	9	2011	0	16192
Ross%20Grimsley	10	2006	5	35164
Ross%20Grimsley	10	2007	0	7965
Ross%20Grimsley	10	2008	0	10257
Ross%20Grimsley	10	2009	0	13937
Ross%20Grimsley	10	2010	0	14701
Ross%20Grimsley	10	2011	0	16146
Ross%20Grimsley	11	2006	5	35164
Ross%20Grimsley	11	2007	0	8216
Ross%20Grimsley	11	2008	0	10283
Ross%20Grimsley	11	2009	0	13937
Ross%20Grimsley	11	2010	0	16017
Ross%20Grimsley	11	2011	0	16146
Ross%20Grimsley	12	2006	0	10378
Ross%20Grimsley	12	2007	0	8216
Ross%20Grimsley	12	2008	0	10509
Ross%20Grimsley	12	2009	0	13788
Ross%20Grimsley	12	2010	0	16017
Ross%20Grimsley	12	2011	0	16146
Marv%20Grissom	1	2006	5	35164
Marv%20Grissom	1	2007	5	35164
Marv%20Grissom	1	2008	0	14140
Marv%20Grissom	1	2009	0	14763
Marv%20Grissom	1	2010	0	21315
Marv%20Grissom	1	2011	0	25519
Marv%20Grissom	2	2006	5	35164
Marv%20Grissom	2	2007	5	35164
Marv%20Grissom	2	2008	0	14140
Marv%20Grissom	2	2009	0	17083
Marv%20Grissom	2	2010	0	21315
Marv%20Grissom	2	2011	0	25519
Marv%20Grissom	3	2006	5	35164
Marv%20Grissom	3	2007	5	35164
Marv%20Grissom	3	2008	0	14140
Marv%20Grissom	3	2009	0	17083
Marv%20Grissom	3	2010	0	21315
Marv%20Grissom	3	2011	0	25519
Marv%20Grissom	4	2006	5	35164
Marv%20Grissom	4	2007	0	8236
Marv%20Grissom	4	2008	0	14287
Marv%20Grissom	4	2009	0	17083
Marv%20Grissom	4	2010	0	21315
Marv%20Grissom	4	2011	0	25519
Marv%20Grissom	5	2006	5	35164
Marv%20Grissom	5	2007	0	9820
Marv%20Grissom	5	2008	0	14287
Marv%20Grissom	5	2009	0	17054
Marv%20Grissom	5	2010	0	21315
Marv%20Grissom	5	2011	0	25519
Marv%20Grissom	6	2006	5	35164
Marv%20Grissom	6	2007	0	9820
Marv%20Grissom	6	2008	0	14287
Marv%20Grissom	6	2009	0	17054
Marv%20Grissom	6	2010	0	21111
Marv%20Grissom	6	2011	0	25519
Marv%20Grissom	7	2006	5	35164
Marv%20Grissom	7	2007	0	9820
Marv%20Grissom	7	2008	0	14287
Marv%20Grissom	7	2009	0	18410
Marv%20Grissom	7	2010	0	21396
Marv%20Grissom	7	2011	0	25956
Marv%20Grissom	8	2006	5	35164
